,site,NAAMP,file_name,folder_date,Lcapito,score,year,logger,time_stamp,date
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150306_000900.wav,W55,2,20150306_000900,3-5-15,False,39.15240766725365,2015,9a,285.5,2015-03-06 00:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_230900.wav,W55,2,20150305_230900,3-5-15,False,37.220874540690495,2015,9a,138.5,2015-03-05 23:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_220900.wav,W55,3,20150305_220900,3-5-15,False,46.7260666402898,2015,9a,236.0,2015-03-05 22:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_210900.wav,W55,3,20150305_210900,3-5-15,False,35.825624318518884,2015,9a,186.0,2015-03-05 21:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_200900.wav,W55,1,20150305_200900,3-5-15,False,79.76592409950247,2015,9a,271.5,2015-03-05 20:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-5-15/20150305_190900.wav,W55,2,20150305_190900,3-5-15,False,37.32885821735368,2015,9a,192.0,2015-03-05 19:09:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150323_002000.wav,W39,1,20150323_002000,3-19-15,False,22.975665686681182,2015,9a,203.0,2015-03-23 00:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150322_232000.wav,W39,1,20150322_232000,3-19-15,False,12.025732855237017,2015,9a,205.0,2015-03-22 23:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150322_222000.wav,W39,1,20150322_222000,3-19-15,False,12.60538023189725,2015,9a,273.0,2015-03-22 22:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150322_212000.wav,W39,1,20150322_212000,3-19-15,False,12.416456163581412,2015,9a,95.0,2015-03-22 21:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150322_202000.wav,W39,1,20150322_202000,3-19-15,False,55.80601758431308,2015,9a,223.5,2015-03-22 20:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150322_192000.wav,W39,1,20150322_192000,3-19-15,False,17.64093393275743,2015,9a,266.0,2015-03-22 19:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150322_002000.wav,W39,1,20150322_002000,3-19-15,False,14.861143925474895,2015,9a,279.0,2015-03-22 00:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_232000.wav,W39,1,20150321_232000,3-19-15,False,19.446379956961188,2015,9a,60.5,2015-03-21 23:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_222000.wav,W39,1,20150321_222000,3-19-15,False,34.53986420195256,2015,9a,280.0,2015-03-21 22:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_212000.wav,W39,1,20150321_212000,3-19-15,False,37.20639369469871,2015,9a,90.5,2015-03-21 21:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_202000.wav,W39,1,20150321_202000,3-19-15,False,78.0145678252009,2015,9a,4.5,2015-03-21 20:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_192000.wav,W39,1,20150321_192000,3-19-15,False,38.124503929957285,2015,9a,78.0,2015-03-21 19:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150321_001900.wav,W39,1,20150321_001900,3-19-15,False,30.36836696965845,2015,9a,220.0,2015-03-21 00:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150320_231900.wav,W39,1,20150320_231900,3-19-15,False,53.013841442552746,2015,9a,105.5,2015-03-20 23:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150320_221900.wav,W39,1,20150320_221900,3-19-15,False,31.467944704505573,2015,9a,22.0,2015-03-20 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150320_211900.wav,W39,1,20150320_211900,3-19-15,False,22.097359208208616,2015,9a,299.0,2015-03-20 21:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150320_201900.wav,W39,1,20150320_201900,3-19-15,False,58.72895008172173,2015,9a,115.0,2015-03-20 20:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150320_191900.wav,W39,1,20150320_191900,3-19-15,False,32.414836062849005,2015,9a,180.5,2015-03-20 19:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150320_001900.wav,W39,1,20150320_001900,3-19-15,False,34.59320328093256,2015,9a,294.0,2015-03-20 00:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150319_231900.wav,W39,1,20150319_231900,3-19-15,False,26.97785400899461,2015,9a,263.5,2015-03-19 23:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150319_221900.wav,W39,1,20150319_221900,3-19-15,False,19.968940344621416,2015,9a,252.5,2015-03-19 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150319_211900.wav,W39,1,20150319_211900,3-19-15,False,33.43162901865983,2015,9a,7.0,2015-03-19 21:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150319_201900.wav,W39,1,20150319_201900,3-19-15,False,46.95329115634652,2015,9a,175.5,2015-03-19 20:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-19-15/20150319_191900.wav,W39,1,20150319_191900,3-19-15,False,59.0352598258812,2015,9a,122.0,2015-03-19 19:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150316_001600.wav,W21,3,20150316_001600,3-12-15,False,37.30082743579492,2015,9a,139.5,2015-03-16 00:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_231600.wav,W21,1,20150315_231600,3-12-15,False,35.090699265151706,2015,9a,282.0,2015-03-15 23:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_221600.wav,W21,3,20150315_221600,3-12-15,False,39.538584741184046,2015,9a,18.0,2015-03-15 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_211600.wav,W21,3,20150315_211600,3-12-15,False,56.78662570794155,2015,9a,211.5,2015-03-15 21:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_201600.wav,W21,3,20150315_201600,3-12-15,False,38.00432658967245,2015,9a,253.0,2015-03-15 20:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_191600.wav,W21,2,20150315_191600,3-12-15,False,19.0340751348324,2015,9a,190.0,2015-03-15 19:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150315_001500.wav,W21,2,20150315_001500,3-12-15,False,33.98533638720371,2015,9a,54.0,2015-03-15 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150314_231500.wav,W21,2,20150314_231500,3-12-15,False,31.434578291469773,2015,9a,111.5,2015-03-14 23:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150314_221500.wav,W21,2,20150314_221500,3-12-15,False,42.94860968844015,2015,9a,171.0,2015-03-14 22:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150314_211500.wav,W21,1,20150314_211500,3-12-15,False,31.616644481386263,2015,9a,228.0,2015-03-14 21:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150314_201500.wav,W21,2,20150314_201500,3-12-15,False,24.32636023595705,2015,9a,124.5,2015-03-14 20:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150314_191500.wav,W21,1,20150314_191500,3-12-15,False,31.01332157342282,2015,9a,162.0,2015-03-14 19:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150314_001400.wav,W21,2,20150314_001400,3-12-15,False,25.39411864883452,2015,9a,58.5,2015-03-14 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_231400.wav,W21,3,20150313_231400,3-12-15,False,11.037511221410274,2015,9a,278.5,2015-03-13 23:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_221400.wav,W21,2,20150313_221400,3-12-15,False,17.4941139678287,2015,9a,67.5,2015-03-13 22:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_211400.wav,W21,1,20150313_211400,3-12-15,False,12.904229786403342,2015,9a,37.0,2015-03-13 21:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_201400.wav,W21,3,20150313_201400,3-12-15,False,11.56781848078328,2015,9a,81.0,2015-03-13 20:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_191400.wav,W21,2,20150313_191400,3-12-15,False,18.44944459256946,2015,9a,30.0,2015-03-13 19:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150313_001400.wav,W21,2,20150313_001400,3-12-15,False,38.392736992173965,2015,9a,26.0,2015-03-13 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150312_231400.wav,W21,1,20150312_231400,3-12-15,False,21.65487860767546,2015,9a,105.0,2015-03-12 23:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150312_221400.wav,W21,2,20150312_221400,3-12-15,False,56.2246062903337,2015,9a,174.5,2015-03-12 22:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150312_211400.wav,W21,1,20150312_211400,3-12-15,False,28.363423884501096,2015,9a,259.0,2015-03-12 21:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150312_201400.wav,W21,3,20150312_201400,3-12-15,False,10.82702325493191,2015,9a,162.0,2015-03-12 20:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/3-12-15/20150312_191400.wav,W21,3,20150312_191400,3-12-15,False,6.666945830222121,2015,9a,6.0,2015-03-12 19:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150227_000400.wav,W43,1,20150227_000400,2-23-15,False,37.1202637392174,2015,9a,252.5,2015-02-27 00:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_230400.wav,W43,2,20150226_230400,2-23-15,False,24.199259061929087,2015,9a,188.5,2015-02-26 23:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_220400.wav,W43,2,20150226_220400,2-23-15,False,52.02528487384438,2015,9a,141.0,2015-02-26 22:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_210400.wav,W43,1,20150226_210400,2-23-15,False,40.5720059716402,2015,9a,53.0,2015-02-26 21:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_200400.wav,W43,1,20150226_200400,2-23-15,False,49.240510749867646,2015,9a,132.0,2015-02-26 20:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_190400.wav,W43,1,20150226_190400,2-23-15,False,50.39466686740022,2015,9a,94.5,2015-02-26 19:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150226_000300.wav,W43,2,20150226_000300,2-23-15,False,42.36164941211129,2015,9a,55.5,2015-02-26 00:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_230300.wav,W43,1,20150225_230300,2-23-15,False,39.2291527808053,2015,9a,50.0,2015-02-25 23:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_220300.wav,W43,2,20150225_220300,2-23-15,False,24.43888977064422,2015,9a,105.5,2015-02-25 22:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_210300.wav,W43,2,20150225_210300,2-23-15,False,44.25039107590058,2015,9a,93.5,2015-02-25 21:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_200300.wav,W43,2,20150225_200300,2-23-15,False,69.65831111619202,2015,9a,262.5,2015-02-25 20:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_190300.wav,W43,1,20150225_190300,2-23-15,False,48.96031173404099,2015,9a,296.0,2015-02-25 19:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150225_000200.wav,W43,3,20150225_000200,2-23-15,False,36.39917242947993,2015,9a,63.0,2015-02-25 00:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150224_230200.wav,W43,1,20150224_230200,2-23-15,False,43.96629077151223,2015,9a,162.0,2015-02-24 23:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150224_220200.wav,W43,2,20150224_220200,2-23-15,False,47.72569032375385,2015,9a,1.0,2015-02-24 22:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150224_210200.wav,W43,2,20150224_210200,2-23-15,False,46.09744538506153,2015,9a,162.5,2015-02-24 21:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150224_200200.wav,W43,2,20150224_200200,2-23-15,False,65.68667968109015,2015,9a,105.5,2015-02-24 20:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150224_190200.wav,W43,1,20150224_190200,2-23-15,False,79.04759172884351,2015,9a,298.0,2015-02-24 19:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150224_000100.wav,W43,2,20150224_000100,2-23-15,False,113.96080030382524,2015,9a,153.5,2015-02-24 00:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150223_230100.wav,W43,2,20150223_230100,2-23-15,False,81.93409036709926,2015,9a,69.5,2015-02-23 23:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150223_220100.wav,W43,3,20150223_220100,2-23-15,False,70.78095891146722,2015,9a,29.5,2015-02-23 22:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150223_210100.wav,W43,2,20150223_210100,2-23-15,False,61.54693835843389,2015,9a,198.5,2015-02-23 21:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150223_200100.wav,W43,2,20150223_200100,2-23-15,False,48.979055234033474,2015,9a,33.0,2015-02-23 20:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-23-15/20150223_190100.wav,W43,2,20150223_190100,2-23-15,False,39.81574524559707,2015,9a,290.5,2015-02-23 19:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150206_004700.wav,W58,1,20150206_004700,2-2-15,False,5.634190864849247,2015,9a,240.0,2015-02-06 00:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_234700.wav,W58,2,20150205_234700,2-2-15,False,17.331514292634022,2015,9a,237.5,2015-02-05 23:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_224700.wav,W58,2,20150205_224700,2-2-15,False,15.51212261941546,2015,9a,134.5,2015-02-05 22:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_214700.wav,W58,3,20150205_214700,2-2-15,False,29.36707616657718,2015,9a,23.0,2015-02-05 21:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_204700.wav,W58,3,20150205_204700,2-2-15,False,12.71368828481766,2015,9a,102.0,2015-02-05 20:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_194700.wav,W58,3,20150205_194700,2-2-15,False,14.504800411194031,2015,9a,240.5,2015-02-05 19:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_184700.wav,W58,2,20150205_184700,2-2-15,False,13.7764633549711,2015,9a,201.5,2015-02-05 18:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150205_004600.wav,W58,3,20150205_004600,2-2-15,False,42.68569327041535,2015,9a,186.0,2015-02-05 00:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_234600.wav,W58,1,20150204_234600,2-2-15,False,32.663508632628066,2015,9a,131.5,2015-02-04 23:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_224600.wav,W58,1,20150204_224600,2-2-15,False,36.63067145838039,2015,9a,221.5,2015-02-04 22:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_214600.wav,W58,3,20150204_214600,2-2-15,False,32.97598509671013,2015,9a,110.0,2015-02-04 21:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_204600.wav,W58,1,20150204_204600,2-2-15,False,67.91557447790684,2015,9a,71.5,2015-02-04 20:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_194600.wav,W58,1,20150204_194600,2-2-15,False,64.49291584706123,2015,9a,112.0,2015-02-04 19:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_184600.wav,W58,3,20150204_184600,2-2-15,False,28.541207125915868,2015,9a,35.0,2015-02-04 18:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150204_004500.wav,W58,2,20150204_004500,2-2-15,False,28.318737991852675,2015,9a,105.5,2015-02-04 00:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_234500.wav,W58,2,20150203_234500,2-2-15,False,22.899001458707936,2015,9a,102.0,2015-02-03 23:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_224500.wav,W58,2,20150203_224500,2-2-15,False,17.269391623771206,2015,9a,296.5,2015-02-03 22:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_214500.wav,W58,1,20150203_214500,2-2-15,False,27.707314369544022,2015,9a,290.0,2015-02-03 21:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_204500.wav,W58,2,20150203_204500,2-2-15,False,21.08697501104359,2015,9a,165.5,2015-02-03 20:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_194500.wav,W58,2,20150203_194500,2-2-15,False,19.640914434843143,2015,9a,33.0,2015-02-03 19:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_184500.wav,W58,3,20150203_184500,2-2-15,False,15.067499546528266,2015,9a,130.0,2015-02-03 18:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150203_004400.wav,W58,2,20150203_004400,2-2-15,False,17.79343376899952,2015,9a,170.0,2015-02-03 00:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150202_234400.wav,W58,2,20150202_234400,2-2-15,False,18.45746580103315,2015,9a,276.5,2015-02-02 23:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150202_224400.wav,W58,2,20150202_224400,2-2-15,False,13.900771880846555,2015,9a,243.0,2015-02-02 22:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150202_214400.wav,W58,3,20150202_214400,2-2-15,False,19.063013082429016,2015,9a,82.5,2015-02-02 21:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150202_204400.wav,W58,3,20150202_204400,2-2-15,False,6.8454499813362375,2015,9a,135.0,2015-02-02 20:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150202_194400.wav,W58,1,20150202_194400,2-2-15,False,10.471678070776392,2015,9a,113.5,2015-02-02 19:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-2-15/20150202_184400.wav,W58,1,20150202_184400,2-2-15,False,5.831714226706239,2015,9a,32.5,2015-02-02 18:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-16-15/20150220_005800.wav,W01,1,20150220_005800,2-16-15,False,18.755542390277714,2015,9a,4.0,2015-02-20 00:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-16-15/20150219_235800.wav,W01,1,20150219_235800,2-16-15,False,18.864310125125783,2015,9a,3.5,2015-02-19 23:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/9a/2-16-15/20150219_225800.wav,W01,1,20150219_225800,2-16-15,False,23.82739762718491,2015,9a,262.0,2015-02-19 22:58:00
